"site","year","n_year","flow_metric","current_value","reference_value","deltaH","water_year_type","site.year"
"410CE0284",1998,NA,"Peak_Tim_5",124,126,-2,"Wet","410CE0284_1998"
"410CE0284",1998,NA,"SP_Dur",88,10,78,"Wet","410CE0284_1998"
"410CE0284",1998,NA,"SP_Mag",169.884125,56.68516667,113.2,"Wet","410CE0284_1998"
"410CE0284",1998,NA,"SP_ROC",0.00285758387395734,0.0646609323940374,-0.06,"Wet","410CE0284_1998"
"410CE0284",1998,NA,"SP_Tim",149,150,-1,"Wet","410CE0284_1998"
"410CE0284",1998,NA,"Wet_BFL_Dur",104,45,59,"Wet","410CE0284_1998"
"410CE0284",1998,NA,"Wet_BFL_Mag_10",0.1866208331,0.6176833332,-0.43,"Wet","410CE0284_1998"
"410CE0284",1998,NA,"Wet_BFL_Mag_50",0.414229167,16.56275,-16.15,"Wet","410CE0284_1998"
"410CE0284",1998,NA,"Wet_Tim",45,105,-60,"Wet","410CE0284_1998"
"410CE0284",NA,23,"Peak_10",453.8701917,274.4701,179.4,NA,"410CE0284_NA"
"410CE0284",NA,23,"Peak_2",161.1970417,48.07542,113.12,NA,"410CE0284_NA"
"410CE0284",NA,23,"Peak_5",321.70945002,163.215625,158.49,NA,"410CE0284_NA"
"412CE0104",1991,NA,"DS_Dur_WS",248,256,-8,"Moderate","412CE0104_1991"
"412CE0104",1991,NA,"DS_Mag_50",37.183333335,45.843875,-8.66,"Moderate","412CE0104_1991"
"412CE0104",1991,NA,"DS_Mag_90",49.228658332,61.248854165,-12.02,"Moderate","412CE0104_1991"
"412CE0104",1991,NA,"DS_Tim",194,195,-1,"Moderate","412CE0104_1991"
"412CE0104",1991,NA,"SP_Dur",13,14,-1,"Moderate","412CE0104_1991"
"412CE0104",1991,NA,"SP_Mag",4179.1565,3137.400708,1041.76,"Moderate","412CE0104_1991"
"412CE0104",1991,NA,"SP_ROC",0.0681437269510445,0.0518653591913558,0.02,"Moderate","412CE0104_1991"
"412CE0104",1991,NA,"SP_Tim",181,181,0,"Moderate","412CE0104_1991"
"412CE0104",1991,NA,"Wet_BFL_Dur",49,45,4,"Moderate","412CE0104_1991"
"412CE0104",1991,NA,"Wet_BFL_Mag_10",0.5205499998,0.5184916668,0,"Moderate","412CE0104_1991"
"412CE0104",1991,NA,"Wet_BFL_Mag_50",30.04670833,47.31754167,-17.27,"Moderate","412CE0104_1991"
"412CE0104",1991,NA,"Wet_Tim",132,136,-4,"Moderate","412CE0104_1991"
"412CE0104",1996,NA,"DS_Dur_WS",97,242,-145,"Moderate","412CE0104_1996"
"412CE0104",1996,NA,"DS_Mag_50",57.885125,84.177145835,-26.29,"Moderate","412CE0104_1996"
"412CE0104",1996,NA,"DS_Mag_90",64.55564167,110.68867497,-46.13,"Moderate","412CE0104_1996"
"412CE0104",1996,NA,"DS_Tim",309,182,127,"Moderate","412CE0104_1996"
"412CE0104",1996,NA,"Peak_Dur_2",1,1,0,"Moderate","412CE0104_1996"
"412CE0104",1996,NA,"Peak_Fre_2",1,1,0,"Moderate","412CE0104_1996"
"412CE0104",1996,NA,"Peak_Tim_2",143,143,0,"Moderate","412CE0104_1996"
"412CE0104",1996,NA,"SP_Dur",140,12,128,"Moderate","412CE0104_1996"
"412CE0104",1996,NA,"SP_Mag",2872.371375,1032.926708,1839.44,"Moderate","412CE0104_1996"
"412CE0104",1996,NA,"SP_ROC",0.00283645059735674,0.0175549519269565,-0.01,"Moderate","412CE0104_1996"
"412CE0104",1996,NA,"SP_Tim",169,170,-1,"Moderate","412CE0104_1996"
"412CE0104",1996,NA,"Wet_BFL_Dur",67,46,21,"Moderate","412CE0104_1996"
"412CE0104",1996,NA,"Wet_BFL_Mag_10",61.980650002,77.443020835,-15.46,"Moderate","412CE0104_1996"
"412CE0104",1996,NA,"Wet_BFL_Mag_50",108.7843333,182.23522915,-73.45,"Moderate","412CE0104_1996"
"412CE0104",1996,NA,"Wet_Tim",102,124,-22,"Moderate","412CE0104_1996"
"412CE0104",2005,NA,"DS_Tim",293,162,131,"Wet","412CE0104_2005"
"412CE0104",2005,NA,"FA_Dur",2,2,0,"Wet","412CE0104_2005"
"412CE0104",2005,NA,"FA_Mag",546.299509935769,2817.76117544646,-2271.46,"Wet","412CE0104_2005"
"412CE0104",2005,NA,"FA_Tim",17,26,-9,"Wet","412CE0104_2005"
"412CE0104",2005,NA,"Peak_Dur_10",5,5,0,"Wet","412CE0104_2005"
"412CE0104",2005,NA,"Peak_Dur_2",11,17,-6,"Wet","412CE0104_2005"
"412CE0104",2005,NA,"Peak_Dur_5",6,6,0,"Wet","412CE0104_2005"
"412CE0104",2005,NA,"Peak_Fre_10",3,3,0,"Wet","412CE0104_2005"
"412CE0104",2005,NA,"Peak_Fre_2",3,4,-1,"Wet","412CE0104_2005"
"412CE0104",2005,NA,"Peak_Fre_5",3,3,0,"Wet","412CE0104_2005"
"412CE0104",2005,NA,"Peak_Tim_10",101,101,0,"Wet","412CE0104_2005"
"412CE0104",2005,NA,"Peak_Tim_2",99,117.5,-18.5,"Wet","412CE0104_2005"
"412CE0104",2005,NA,"Peak_Tim_5",101,101,0,"Wet","412CE0104_2005"
"412CE0104",2005,NA,"SP_Dur",145,14,131,"Wet","412CE0104_2005"
"412CE0104",2005,NA,"SP_Mag",18136.27696,15652.39,2483.89,"Wet","412CE0104_2005"
"412CE0104",2005,NA,"SP_ROC",0.00283632978590093,0.0449241630698843,-0.04,"Wet","412CE0104_2005"
"412CE0104",2005,NA,"SP_Tim",148,148,0,"Wet","412CE0104_2005"
"412CE0104",2005,NA,"Wet_BFL_Dur",75,75,0,"Wet","412CE0104_2005"
"412CE0104",2005,NA,"Wet_BFL_Mag_10",33.257108332,41.900716,-8.64,"Wet","412CE0104_2005"
"412CE0104",2005,NA,"Wet_BFL_Mag_50",253.849375,319.8254,-65.98,"Wet","412CE0104_2005"
"412CE0104",2005,NA,"Wet_Tim",73,73,0,"Wet","412CE0104_2005"
"412CE0104",NA,23,"Peak_10",16779.109476,14238.823568,2540.29,NA,"412CE0104_NA"
"412CE0104",NA,23,"Peak_2",8422.06575,3947.446875,4474.62,NA,"412CE0104_NA"
"412CE0104",NA,23,"Peak_5",13301.880032,10492.794,2809.09,NA,"412CE0104_NA"
"412CE0616",1992,NA,"DS_Dur_WS",230,255,-25,"Wet","412CE0616_1992"
"412CE0616",1992,NA,"DS_Mag_50",54.126520835,71.032,-16.91,"Wet","412CE0616_1992"
"412CE0616",1992,NA,"DS_Mag_90",70.209912497,94.313091666,-24.1,"Wet","412CE0616_1992"
"412CE0616",1992,NA,"DS_Tim",190,190,0,"Wet","412CE0616_1992"
"412CE0616",1992,NA,"Peak_Dur_10",1,1,0,"Wet","412CE0616_1992"
"412CE0616",1992,NA,"Peak_Dur_2",5,5,0,"Wet","412CE0616_1992"
"412CE0616",1992,NA,"Peak_Dur_5",1,1,0,"Wet","412CE0616_1992"
"412CE0616",1992,NA,"Peak_Fre_10",1,1,0,"Wet","412CE0616_1992"
"412CE0616",1992,NA,"Peak_Fre_2",2,2,0,"Wet","412CE0616_1992"
"412CE0616",1992,NA,"Peak_Fre_5",1,1,0,"Wet","412CE0616_1992"
"412CE0616",1992,NA,"Peak_Tim_10",133,133,0,"Wet","412CE0616_1992"
"412CE0616",1992,NA,"Peak_Tim_2",111,111,0,"Wet","412CE0616_1992"
"412CE0616",1992,NA,"Peak_Tim_5",133,133,0,"Wet","412CE0616_1992"
"412CE0616",1992,NA,"SP_Dur",12,52,-40,"Wet","412CE0616_1992"
"412CE0616",1992,NA,"SP_Mag",3195.837625,9607.437417,-6411.6,"Wet","412CE0616_1992"
"412CE0616",1992,NA,"SP_ROC",0.111695937762241,0.117842570232413,-0.01,"Wet","412CE0616_1992"
"412CE0616",1992,NA,"SP_Tim",178,138,40,"Wet","412CE0616_1992"
"412CE0616",1992,NA,"Wet_BFL_Dur",102,61,41,"Wet","412CE0616_1992"
"412CE0616",1992,NA,"Wet_BFL_Mag_10",15.769925003,19.176125,-3.41,"Wet","412CE0616_1992"
"412CE0616",1992,NA,"Wet_BFL_Mag_50",76.481541665,39.57933333,36.9,"Wet","412CE0616_1992"
"412CE0616",1992,NA,"Wet_Tim",76,77,-1,"Wet","412CE0616_1992"
"412CE0616",1993,NA,"DS_Tim",306,254,52,"Wet","412CE0616_1993"
"412CE0616",1993,NA,"Peak_Dur_2",7,9,-2,"Wet","412CE0616_1993"
"412CE0616",1993,NA,"Peak_Fre_2",5,5,0,"Wet","412CE0616_1993"
"412CE0616",1993,NA,"Peak_Tim_2",109,109,0,"Wet","412CE0616_1993"
"412CE0616",1993,NA,"SP_Dur",124,109,15,"Wet","412CE0616_1993"
"412CE0616",1993,NA,"SP_Mag",1019.254625,9640.16575,-8620.91,"Wet","412CE0616_1993"
"412CE0616",1993,NA,"SP_ROC",0.00283636506418882,0.00283743172395638,0,"Wet","412CE0616_1993"
"412CE0616",1993,NA,"SP_Tim",182,145,37,"Wet","412CE0616_1993"
"412CE0616",1993,NA,"Wet_BFL_Dur",128,66,62,"Wet","412CE0616_1993"
"412CE0616",1993,NA,"Wet_BFL_Mag_10",39.147354168,53.1966875,-14.05,"Wet","412CE0616_1993"
"412CE0616",1993,NA,"Wet_BFL_Mag_50",113.6251042,299.36089585,-185.74,"Wet","412CE0616_1993"
"412CE0616",1993,NA,"Wet_Tim",54,79,-25,"Wet","412CE0616_1993"
"412CE0616",2004,NA,"DS_Dur_WS",275,273,2,"Moderate","412CE0616_2004"
"412CE0616",2004,NA,"DS_Mag_50",7.979041667,10.55425,-2.58,"Moderate","412CE0616_2004"
"412CE0616",2004,NA,"DS_Mag_90",15.788774998,20.458582,-4.67,"Moderate","412CE0616_2004"
"412CE0616",2004,NA,"DS_Tim",165,167,-2,"Moderate","412CE0616_2004"
"412CE0616",2004,NA,"SP_Dur",13,14,-1,"Moderate","412CE0616_2004"
"412CE0616",2004,NA,"SP_Mag",4104.155875,554.7466,3549.41,"Moderate","412CE0616_2004"
"412CE0616",2004,NA,"SP_ROC",0.0907385513353549,0.0424375334588277,0.05,"Moderate","412CE0616_2004"
"412CE0616",2004,NA,"SP_Tim",152,153,-1,"Moderate","412CE0616_2004"
"412CE0616",2004,NA,"Wet_BFL_Dur",80,26,54,"Moderate","412CE0616_2004"
"412CE0616",2004,NA,"Wet_BFL_Mag_10",6.8285249997,8.8948335,-2.07,"Moderate","412CE0616_2004"
"412CE0616",2004,NA,"Wet_BFL_Mag_50",7.5336875,9.151104,-1.62,"Moderate","412CE0616_2004"
"412CE0616",2004,NA,"Wet_Tim",72,127,-55,"Moderate","412CE0616_2004"
"412CE0616",NA,23,"Peak_10",20125.88728,17465.8855,2660,NA,"412CE0616_NA"
"412CE0616",NA,23,"Peak_2",5249.514125,3803.156,1446.36,NA,"412CE0616_NA"
"412CE0616",NA,23,"Peak_5",12523.883032,11566.3471,957.54,NA,"412CE0616_NA"
"412CE0732",1996,NA,"DS_Dur_WS",227,224,3,"Moderate","412CE0732_1996"
"412CE0732",1996,NA,"DS_Mag_50",41.760625,49.07877083,-7.32,"Moderate","412CE0732_1996"
"412CE0732",1996,NA,"DS_Mag_90",54.447241668,63.229758332,-8.78,"Moderate","412CE0732_1996"
"412CE0732",1996,NA,"DS_Tim",178,199,-21,"Moderate","412CE0732_1996"
"412CE0732",1996,NA,"Peak_Dur_2",2,2,0,"Moderate","412CE0732_1996"
"412CE0732",1996,NA,"Peak_Fre_2",1,1,0,"Moderate","412CE0732_1996"
"412CE0732",1996,NA,"Peak_Tim_2",143,143,0,"Moderate","412CE0732_1996"
"412CE0732",1996,NA,"SP_Dur",9,29,-20,"Moderate","412CE0732_1996"
"412CE0732",1996,NA,"SP_Mag",1472.716708,497.0860417,975.63,"Moderate","412CE0732_1996"
"412CE0732",1996,NA,"SP_ROC",0.0516059597196161,0.00291362946447119,0.05,"Moderate","412CE0732_1996"
"412CE0732",1996,NA,"SP_Tim",169,170,-1,"Moderate","412CE0732_1996"
"412CE0732",1996,NA,"Wet_BFL_Dur",59,47,12,"Moderate","412CE0732_1996"
"412CE0732",1996,NA,"Wet_BFL_Mag_10",46.400691666,57.115916666,-10.72,"Moderate","412CE0732_1996"
"412CE0732",1996,NA,"Wet_BFL_Mag_50",58.28175,74.649375,-16.37,"Moderate","412CE0732_1996"
"412CE0732",1996,NA,"Wet_Tim",110,123,-13,"Moderate","412CE0732_1996"
"412CE0732",1998,NA,"DS_Tim",238,268,-30,"Wet","412CE0732_1998"
"412CE0732",1998,NA,"FA_Dur",2,2,0,"Wet","412CE0732_1998"
"412CE0732",1998,NA,"FA_Mag",1060.51214543687,1998.98721135621,-938.48,"Wet","412CE0732_1998"
"412CE0732",1998,NA,"FA_Tim",41,67,-26,"Wet","412CE0732_1998"
"412CE0732",1998,NA,"Peak_Dur_10",1,1,0,"Wet","412CE0732_1998"
"412CE0732",1998,NA,"Peak_Dur_2",8,11,-3,"Wet","412CE0732_1998"
"412CE0732",1998,NA,"Peak_Dur_5",1,2,-1,"Wet","412CE0732_1998"
"412CE0732",1998,NA,"Peak_Fre_10",1,1,0,"Wet","412CE0732_1998"
"412CE0732",1998,NA,"Peak_Fre_2",4,5,-1,"Wet","412CE0732_1998"
"412CE0732",1998,NA,"Peak_Fre_5",1,2,-1,"Wet","412CE0732_1998"
"412CE0732",1998,NA,"Peak_Tim_10",146,146,0,"Wet","412CE0732_1998"
"412CE0732",1998,NA,"Peak_Tim_2",152.5,144,8.5,"Wet","412CE0732_1998"
"412CE0732",1998,NA,"Peak_Tim_5",146,138,8,"Wet","412CE0732_1998"
"412CE0732",1998,NA,"SP_Dur",17,88,-71,"Wet","412CE0732_1998"
"412CE0732",1998,NA,"SP_Mag",2245.707333,9215.665625,-6969.96,"Wet","412CE0732_1998"
"412CE0732",1998,NA,"SP_ROC",0.0726085805380464,0.00285558201482122,0.07,"Wet","412CE0732_1998"
"412CE0732",1998,NA,"SP_Tim",221,180,41,"Wet","412CE0732_1998"
"412CE0732",1998,NA,"Wet_BFL_Dur",111,69,42,"Wet","412CE0732_1998"
"412CE0732",1998,NA,"Wet_BFL_Mag_10",46.68341667,57.13895,-10.46,"Wet","412CE0732_1998"
"412CE0732",1998,NA,"Wet_BFL_Mag_50",183.28025,230.7935,-47.51,"Wet","412CE0732_1998"
"412CE0732",1998,NA,"Wet_Tim",110,111,-1,"Wet","412CE0732_1998"
"412CE0732",2003,NA,"DS_Tim",226,182,44,"Wet","412CE0732_2003"
"412CE0732",2003,NA,"Peak_Dur_2",3,3,0,"Wet","412CE0732_2003"
"412CE0732",2003,NA,"Peak_Dur_5",1,1,0,"Wet","412CE0732_2003"
"412CE0732",2003,NA,"Peak_Fre_2",2,2,0,"Wet","412CE0732_2003"
"412CE0732",2003,NA,"Peak_Fre_5",1,1,0,"Wet","412CE0732_2003"
"412CE0732",2003,NA,"Peak_Tim_2",150.5,150.5,0,"Wet","412CE0732_2003"
"412CE0732",2003,NA,"Peak_Tim_5",135,135,0,"Wet","412CE0732_2003"
"412CE0732",2003,NA,"SP_Dur",26,11,15,"Wet","412CE0732_2003"
"412CE0732",2003,NA,"SP_Mag",1453.397375,2522.364,-1068.97,"Wet","412CE0732_2003"
"412CE0732",2003,NA,"SP_ROC",0.00283667770223745,0.0746560801856796,-0.07,"Wet","412CE0732_2003"
"412CE0732",2003,NA,"SP_Tim",200,171,29,"Wet","412CE0732_2003"
"412CE0732",2003,NA,"Wet_BFL_Dur",86,57,29,"Wet","412CE0732_2003"
"412CE0732",2003,NA,"Wet_BFL_Mag_10",16.4538125,20.213436,-3.76,"Wet","412CE0732_2003"
"412CE0732",2003,NA,"Wet_BFL_Mag_50",43.23945833,40.31988,2.92,"Wet","412CE0732_2003"
"412CE0732",2003,NA,"Wet_Tim",114,114,0,"Wet","412CE0732_2003"
"412CE0732",2006,NA,"DS_Tim",270,205,65,"Moderate","412CE0732_2006"
"412CE0732",2006,NA,"SP_Dur",32,15,17,"Moderate","412CE0732_2006"
"412CE0732",2006,NA,"SP_Mag",776.270125,2861.949,-2085.68,"Moderate","412CE0732_2006"
"412CE0732",2006,NA,"SP_ROC",0.0028362786869809,0.0232413221719137,-0.02,"Moderate","412CE0732_2006"
"412CE0732",2006,NA,"SP_Tim",238,190,48,"Moderate","412CE0732_2006"
"412CE0732",2006,NA,"Wet_BFL_Dur",160,27,133,"Moderate","412CE0732_2006"
"412CE0732",2006,NA,"Wet_BFL_Mag_10",81.077462503,94.404566,-13.33,"Moderate","412CE0732_2006"
"412CE0732",2006,NA,"Wet_BFL_Mag_50",90.47979167,97.23454,-6.75,"Moderate","412CE0732_2006"
"412CE0732",2006,NA,"Wet_Tim",78,163,-85,"Moderate","412CE0732_2006"
"412CE0732",NA,23,"Peak_10",23940.53172,21705.383104,2235.15,NA,"412CE0732_NA"
"412CE0732",NA,23,"Peak_2",5276.620042,2763.767708,2512.85,NA,"412CE0732_NA"
"412CE0732",NA,23,"Peak_5",17429.440668,13780.568,3648.87,NA,"412CE0732_NA"
"412WE0552",2005,NA,"DS_Dur_WS",250,222,28,"Wet","412WE0552_2005"
"412WE0552",2005,NA,"DS_Mag_50",1.3,1.2,0.1,"Wet","412WE0552_2005"
"412WE0552",2005,NA,"DS_Mag_90",5,5,0,"Wet","412WE0552_2005"
"412WE0552",2005,NA,"DS_Tim",165,165,0,"Wet","412WE0552_2005"
"412WE0552",2005,NA,"Peak_Dur_10",8,8,0,"Wet","412WE0552_2005"
"412WE0552",2005,NA,"Peak_Dur_2",31,120,-89,"Wet","412WE0552_2005"
"412WE0552",2005,NA,"Peak_Dur_5",25,120,-95,"Wet","412WE0552_2005"
"412WE0552",2005,NA,"Peak_Fre_10",2,2,0,"Wet","412WE0552_2005"
"412WE0552",2005,NA,"Peak_Fre_2",6,1,5,"Wet","412WE0552_2005"
"412WE0552",2005,NA,"Peak_Fre_5",4,1,3,"Wet","412WE0552_2005"
"412WE0552",2005,NA,"Peak_Tim_10",120.5,120.5,0,"Wet","412WE0552_2005"
"412WE0552",2005,NA,"Peak_Tim_2",119,92,27,"Wet","412WE0552_2005"
"412WE0552",2005,NA,"Peak_Tim_5",143.5,92,51.5,"Wet","412WE0552_2005"
"412WE0552",2005,NA,"SP_Dur",18,18,0,"Wet","412WE0552_2005"
"412WE0552",2005,NA,"SP_Mag",974.7083333,973.8875,0.82,"Wet","412WE0552_2005"
"412WE0552",2005,NA,"SP_ROC",0.186676230623988,0.179607218851178,0.01,"Wet","412WE0552_2005"
"412WE0552",2005,NA,"SP_Tim",147,147,0,"Wet","412WE0552_2005"
"412WE0552",2005,NA,"Wet_BFL_Dur",66,66,0,"Wet","412WE0552_2005"
"412WE0552",2005,NA,"Wet_BFL_Mag_10",3.6791666665,3.4,0.28,"Wet","412WE0552_2005"
"412WE0552",2005,NA,"Wet_BFL_Mag_50",5.035416667,5,0.04,"Wet","412WE0552_2005"
"412WE0552",2005,NA,"Wet_Tim",81,81,0,"Wet","412WE0552_2005"
"412WE0552",NA,23,"Peak_10",304.424166639999,303.76583334,0.66,NA,"412WE0552_NA"
"412WE0552",NA,23,"Peak_2",6.8,5,1.8,NA,"412WE0552_NA"
"412WE0552",NA,23,"Peak_5",10.26,5,5.26,NA,"412WE0552_NA"
"412WE0563",1991,NA,"DS_Dur_WS",212,209,3,"Moderate","412WE0563_1991"
"412WE0563",1991,NA,"DS_Mag_50",3.2,3.2,0,"Moderate","412WE0563_1991"
"412WE0563",1991,NA,"DS_Mag_90",4.6,4.6,0,"Moderate","412WE0563_1991"
"412WE0563",1991,NA,"DS_Tim",269,272,-3,"Moderate","412WE0563_1991"
"412WE0563",1991,NA,"Peak_Dur_2",31,31,0,"Moderate","412WE0563_1991"
"412WE0563",1991,NA,"Peak_Dur_5",2,31,-29,"Moderate","412WE0563_1991"
"412WE0563",1991,NA,"Peak_Fre_2",1,1,0,"Moderate","412WE0563_1991"
"412WE0563",1991,NA,"Peak_Fre_5",2,1,1,"Moderate","412WE0563_1991"
"412WE0563",1991,NA,"Peak_Tim_2",151,151,0,"Moderate","412WE0563_1991"
"412WE0563",1991,NA,"Peak_Tim_5",173.5,151,22.5,"Moderate","412WE0563_1991"
"412WE0563",1991,NA,"SP_Dur",88,102,-14,"Moderate","412WE0563_1991"
"412WE0563",1991,NA,"SP_Mag",6.944541667,6.6,0.34,"Moderate","412WE0563_1991"
"412WE0563",1991,NA,"SP_ROC",0.190476190476191,0.190476190476191,0,"Moderate","412WE0563_1991"
"412WE0563",1991,NA,"SP_Tim",181,170,11,"Moderate","412WE0563_1991"
"412WE0563",1991,NA,"Wet_BFL_Dur",153,142,11,"Moderate","412WE0563_1991"
"412WE0563",1991,NA,"Wet_BFL_Mag_10",3.5,3.5,0,"Moderate","412WE0563_1991"
"412WE0563",1991,NA,"Wet_BFL_Mag_50",4.6,4.6,0,"Moderate","412WE0563_1991"
"412WE0563",1991,NA,"Wet_Tim",28,28,0,"Moderate","412WE0563_1991"
"412WE0563",1995,NA,"DS_Dur_WS",207,206,1,"Wet","412WE0563_1995"
"412WE0563",1995,NA,"DS_Mag_50",3.2,3.2,0,"Wet","412WE0563_1995"
"412WE0563",1995,NA,"DS_Mag_90",5.5,5.4,0.1,"Wet","412WE0563_1995"
"412WE0563",1995,NA,"DS_Tim",187,188,-1,"Wet","412WE0563_1995"
"412WE0563",1995,NA,"Peak_Dur_10",1,1,0,"Wet","412WE0563_1995"
"412WE0563",1995,NA,"Peak_Dur_2",37,37,0,"Wet","412WE0563_1995"
"412WE0563",1995,NA,"Peak_Dur_5",17,36,-19,"Wet","412WE0563_1995"
"412WE0563",1995,NA,"Peak_Fre_10",1,1,0,"Wet","412WE0563_1995"
"412WE0563",1995,NA,"Peak_Fre_2",3,3,0,"Wet","412WE0563_1995"
"412WE0563",1995,NA,"Peak_Fre_5",3,3,0,"Wet","412WE0563_1995"
"412WE0563",1995,NA,"Peak_Tim_10",161,161,0,"Wet","412WE0563_1995"
"412WE0563",1995,NA,"Peak_Tim_2",136,136,0,"Wet","412WE0563_1995"
"412WE0563",1995,NA,"Peak_Tim_5",136,136,0,"Wet","412WE0563_1995"
"412WE0563",1995,NA,"SP_Dur",22,23,-1,"Wet","412WE0563_1995"
"412WE0563",1995,NA,"SP_Mag",169.7722083,169.263,0.51,"Wet","412WE0563_1995"
"412WE0563",1995,NA,"SP_ROC",0.00568569616591213,0.00569192235412948,0,"Wet","412WE0563_1995"
"412WE0563",1995,NA,"SP_Tim",165,165,0,"Wet","412WE0563_1995"
"412WE0563",1995,NA,"Wet_BFL_Dur",48,48,0,"Wet","412WE0563_1995"
"412WE0563",1995,NA,"Wet_BFL_Mag_10",5.3,5.3,0,"Wet","412WE0563_1995"
"412WE0563",1995,NA,"Wet_BFL_Mag_50",5.303729167,5.30375,0,"Wet","412WE0563_1995"
"412WE0563",1995,NA,"Wet_Tim",117,117,0,"Wet","412WE0563_1995"
"412WE0563",1999,NA,"DS_Dur_WS",121,121,0,"Moderate","412WE0563_1999"
"412WE0563",1999,NA,"DS_Mag_50",2.961,2.961,0,"Moderate","412WE0563_1999"
"412WE0563",1999,NA,"DS_Mag_90",3.092,3.092,0,"Moderate","412WE0563_1999"
"412WE0563",1999,NA,"DS_Tim",274,274,0,"Moderate","412WE0563_1999"
"412WE0563",1999,NA,"Peak_Dur_2",31,31,0,"Moderate","412WE0563_1999"
"412WE0563",1999,NA,"Peak_Fre_2",1,1,0,"Moderate","412WE0563_1999"
"412WE0563",1999,NA,"Peak_Tim_2",151,151,0,"Moderate","412WE0563_1999"
"412WE0563",1999,NA,"SP_Dur",104,104,0,"Moderate","412WE0563_1999"
"412WE0563",1999,NA,"SP_Mag",6.547,6.547,0,"Moderate","412WE0563_1999"
"412WE0563",1999,NA,"SP_ROC",0.000121285627653056,0.000121285627653056,0,"Moderate","412WE0563_1999"
"412WE0563",1999,NA,"SP_Tim",170,170,0,"Moderate","412WE0563_1999"
"412WE0563",1999,NA,"Wet_BFL_Dur",142,142,0,"Moderate","412WE0563_1999"
"412WE0563",1999,NA,"Wet_BFL_Mag_10",3.476075,3.476075,0,"Moderate","412WE0563_1999"
"412WE0563",1999,NA,"Wet_BFL_Mag_50",4.562,4.562,0,"Moderate","412WE0563_1999"
"412WE0563",1999,NA,"Wet_Tim",28,28,0,"Moderate","412WE0563_1999"
"412WE0563",2000,NA,"DS_Dur_WS",117,115,2,"Wet","412WE0563_2000"
"412WE0563",2000,NA,"DS_Mag_50",2.518375,2.516625,0,"Wet","412WE0563_2000"
"412WE0563",2000,NA,"DS_Mag_90",2.6925500002,2.689767,0,"Wet","412WE0563_2000"
"412WE0563",2000,NA,"DS_Tim",276,278,-2,"Wet","412WE0563_2000"
"412WE0563",2000,NA,"Peak_Dur_2",31,31,0,"Wet","412WE0563_2000"
"412WE0563",2000,NA,"Peak_Fre_2",1,1,0,"Wet","412WE0563_2000"
"412WE0563",2000,NA,"Peak_Tim_2",152,152,0,"Wet","412WE0563_2000"
"412WE0563",2000,NA,"SP_Dur",105,107,-2,"Wet","412WE0563_2000"
"412WE0563",2000,NA,"SP_Mag",6.264583333,6.264583,0,"Wet","412WE0563_2000"
"412WE0563",2000,NA,"SP_ROC",0.000369144847619003,0.000368992030638048,0,"Wet","412WE0563_2000"
"412WE0563",2000,NA,"SP_Tim",171,171,0,"Wet","412WE0563_2000"
"412WE0563",2000,NA,"Wet_BFL_Dur",142,142,0,"Wet","412WE0563_2000"
"412WE0563",2000,NA,"Wet_BFL_Mag_10",3.2961375003,3.2961378,0,"Wet","412WE0563_2000"
"412WE0563",2000,NA,"Wet_BFL_Mag_50",4.3276875,4.3276875,0,"Wet","412WE0563_2000"
"412WE0563",2000,NA,"Wet_Tim",29,29,0,"Wet","412WE0563_2000"
"412WE0563",2003,NA,"DS_Dur_WS",115,114,1,"Wet","412WE0563_2003"
"412WE0563",2003,NA,"DS_Mag_50",2.139166667,2.1405415,0,"Wet","412WE0563_2003"
"412WE0563",2003,NA,"DS_Mag_90",2.2154000002,2.2168125,0,"Wet","412WE0563_2003"
"412WE0563",2003,NA,"DS_Tim",273,273,0,"Wet","412WE0563_2003"
"412WE0563",2003,NA,"SP_Dur",92,93,-1,"Wet","412WE0563_2003"
"412WE0563",2003,NA,"SP_Mag",5.525,5.525375,0,"Wet","412WE0563_2003"
"412WE0563",2003,NA,"SP_ROC",0.251389325888644,0.251320048736391,0,"Wet","412WE0563_2003"
"412WE0563",2003,NA,"SP_Tim",181,180,1,"Wet","412WE0563_2003"
"412WE0563",2003,NA,"Wet_BFL_Dur",160,160,0,"Wet","412WE0563_2003"
"412WE0563",2003,NA,"Wet_BFL_Mag_10",2.3069125,2.3070542,0,"Wet","412WE0563_2003"
"412WE0563",2003,NA,"Wet_BFL_Mag_50",3.4585208335,3.45875,0,"Wet","412WE0563_2003"
"412WE0563",2003,NA,"Wet_Tim",21,20,1,"Wet","412WE0563_2003"
"412WE0563",2006,NA,"DS_Dur_WS",111,104,7,"Wet","412WE0563_2006"
"412WE0563",2006,NA,"DS_Mag_50",1.596541667,1.5845415,0.01,"Wet","412WE0563_2006"
"412WE0563",2006,NA,"DS_Mag_90",1.727,1.7234669,0,"Wet","412WE0563_2006"
"412WE0563",2006,NA,"DS_Tim",276,283,-7,"Wet","412WE0563_2006"
"412WE0563",2006,NA,"SP_Dur",106,113,-7,"Wet","412WE0563_2006"
"412WE0563",2006,NA,"SP_Mag",5.21125,5.212167,0,"Wet","412WE0563_2006"
"412WE0563",2006,NA,"SP_ROC",0.000225063017645056,0.000247919335983347,0,"Wet","412WE0563_2006"
"412WE0563",2006,NA,"SP_Tim",170,170,0,"Wet","412WE0563_2006"
"412WE0563",2006,NA,"Wet_BFL_Dur",148,148,0,"Wet","412WE0563_2006"
