site,summary.statistic,n_year,flow_metric,current_value,reference_value,deltaH,notes,site.year
SMC01096,mean,5,SP_Tim,NA,NA,-0.8,NA,NA
SMC01096,min,5,Wet_BFL_Dur,33,34,-1,"Moderate, 2006",SMC01096_2006
SMC01096,median,5,Wet_BFL_Dur,51,51,0,"Wet, 2003",SMC01096_2003
SMC01096,max,5,Wet_BFL_Dur,35,32,3,"Dry, 2004",SMC01096_2004
SMC01096,mean,5,Wet_BFL_Dur,NA,NA,0.4,NA,NA
SMC01096,min,5,Wet_BFL_Mag_10,23.7590125,23.857876,-0.1,"Moderate, 2000",SMC01096_2000
SMC01096,median,5,Wet_BFL_Mag_10,15.92654167,15.97654,-0.05,"Wet, 2003",SMC01096_2003
SMC01096,max,5,Wet_BFL_Mag_10,13.511275,13.508939,0,"Dry, 2004",SMC01096_2004
SMC01096,mean,5,Wet_BFL_Mag_10,NA,NA,-0.05,NA,NA
SMC01096,min,5,Wet_BFL_Mag_50,51.229625,56.434355,-5.2,"Moderate, 2006",SMC01096_2006
SMC01096,median,5,Wet_BFL_Mag_50,148.7501667,149.3144583,-0.56,"Wet, 1998",SMC01096_1998
SMC01096,max,5,Wet_BFL_Mag_50,47.280875,47.14371,0.14,"Moderate, 2000",SMC01096_2000
SMC01096,mean,5,Wet_BFL_Mag_50,NA,NA,-1.338,NA,NA
SMC01096,min,5,Wet_Tim,131,135,-4,"Dry, 2004",SMC01096_2004
SMC01096,median,5,Wet_Tim,119,120,-1,"Wet, 2003",SMC01096_2003
SMC01096,max,5,Wet_Tim,168,168,0,"Moderate, 2006",SMC01096_2006
SMC01096,mean,5,Wet_Tim,NA,NA,-1.2,NA,NA
SMC01096,min,3,DS_Dur_WS,214,217,-3,"Wet, 2003",SMC01096_2003
SMC01096,median,3,DS_Dur_WS,193,194,-1,"Moderate, 2000",SMC01096_2000
SMC01096,max,3,DS_Dur_WS,148,148,0,"Dry, 2004",SMC01096_2004
SMC01096,mean,3,DS_Dur_WS,NA,NA,-1.333333333,NA,NA
SMC01096,min,3,DS_Mag_50,26.88791667,26.98077,-0.09,"Moderate, 2000",SMC01096_2000
SMC01096,median,3,DS_Mag_50,11.7019375,11.738645,-0.04,"Dry, 2004",SMC01096_2004
SMC01096,max,3,DS_Mag_50,15.07197917,15.06958,0,"Wet, 2003",SMC01096_2003
SMC01096,mean,3,DS_Mag_50,NA,NA,-0.043333333,NA,NA
SMC01096,min,3,DS_Mag_90,73.05869583,73.28813,-0.23,"Dry, 2004",SMC01096_2004
SMC01096,median,3,DS_Mag_90,29.20055834,29.346283,-0.15,"Moderate, 2000",SMC01096_2000
SMC01096,max,3,DS_Mag_90,17.05110417,17.047864,0,"Wet, 2003",SMC01096_2003
SMC01096,mean,3,DS_Mag_90,NA,NA,-0.126666667,NA,NA
SMC01096,NA,23,Peak_10,913.0969833,900.45022,12.65,NA,SMC01096_NA
SMC01096,NA,23,Peak_2,95.86491667,92.32337,3.54,NA,SMC01096_NA
SMC01096,NA,23,Peak_5,600.8681917,588.99803,11.87,NA,SMC01096_NA
SMC01155,min,4,DS_Dur_WS,151,151,0,"Wet, 1992",SMC01155_1992
SMC01155,median,4,DS_Dur_WS,154,154,0,"Dry, 2004",SMC01155_2004
SMC01155,max,4,DS_Dur_WS,126,125,1,"Moderate, 1996",SMC01155_1996
SMC01155,mean,4,DS_Dur_WS,NA,NA,0.25,NA,NA
SMC01155,min,4,DS_Mag_50,0.045708333,0.04366667,0,"Wet, 2008",SMC01155_2008
SMC01155,median,4,DS_Mag_50,NA,NA,0.055,NA,NA
SMC01155,max,4,DS_Mag_50,1.245291667,1.159833333,0.09,"Wet, 1992",SMC01155_1992
SMC01155,mean,4,DS_Mag_50,NA,NA,0.05,NA,NA
SMC01155,min,4,DS_Mag_90,34.93544167,35.072453,-0.14,"Dry, 2004",SMC01155_2004
SMC01155,median,4,DS_Mag_90,NA,NA,0.06,NA,NA
SMC01155,max,4,DS_Mag_90,1.949520834,1.819641667,0.13,"Moderate, 1996",SMC01155_1996
SMC01155,mean,4,DS_Mag_90,NA,NA,0.0275,NA,NA
SMC01155,min,5,DS_Tim,301,302,-1,"Moderate, 1996",SMC01155_1996
SMC01155,median,5,DS_Tim,267,267,0,"Wet, 2008",SMC01155_2008
SMC01155,max,5,DS_Tim,297,297,0,"Wet, 1992",SMC01155_1992
SMC01155,mean,5,DS_Tim,NA,NA,-0.2,NA,NA
SMC01155,min,3,Peak_Dur_2,75,76,-1,"Wet, 1992",SMC01155_1992
SMC01155,median,3,Peak_Dur_2,15,15,0,"Moderate, 1996",SMC01155_1996
SMC01155,max,3,Peak_Dur_2,92,92,0,"Wet, 2005",SMC01155_2005
SMC01155,mean,3,Peak_Dur_2,NA,NA,-0.333333333,NA,NA
SMC01155,min,3,Peak_Fre_2,1,1,0,"Wet, 2005",SMC01155_2005
SMC01155,median,3,Peak_Fre_2,2,2,0,"Wet, 1992",SMC01155_1992
SMC01155,max,3,Peak_Fre_2,3,3,0,"Moderate, 1996",SMC01155_1996
SMC01155,mean,3,Peak_Fre_2,NA,NA,0,NA,NA
SMC01155,min,3,Peak_Tim_2,99,99,0,"Wet, 2005",SMC01155_2005
SMC01155,median,3,Peak_Tim_2,152.5,152.5,0,"Wet, 1992",SMC01155_1992
SMC01155,max,3,Peak_Tim_2,156,156,0,"Moderate, 1996",SMC01155_1996
SMC01155,mean,3,Peak_Tim_2,NA,NA,0,NA,NA
SMC01155,min,5,SP_Dur,95,95,0,"Wet, 2005",SMC01155_2005
SMC01155,median,5,SP_Dur,121,121,0,"Wet, 1992",SMC01155_1992
SMC01155,max,5,SP_Dur,134,134,0,"Wet, 2008",SMC01155_2008
SMC01155,mean,5,SP_Dur,NA,NA,0,NA,NA
SMC01155,min,5,SP_Mag,36.98429167,37.12925,-0.14,"Dry, 2004",SMC01155_2004
SMC01155,median,5,SP_Mag,76.80079167,75.16991667,1.63,"Moderate, 1996",SMC01155_1996
SMC01155,max,5,SP_Mag,1206.957833,1199.638875,7.32,"Wet, 1992",SMC01155_1992
SMC01155,mean,5,SP_Mag,NA,NA,2.384,NA,NA
SMC01155,min,5,SP_ROC,0.024938271,0.024937614,0,"Moderate, 1996",SMC01155_1996
SMC01155,median,5,SP_ROC,0.024953608,0.024951523,0,"Wet, 1992",SMC01155_1992
SMC01155,max,5,SP_ROC,0.024975878,0.024972163,0,"Wet, 2005",SMC01155_2005
SMC01155,mean,5,SP_ROC,NA,NA,0,NA,NA
SMC01155,min,5,SP_Tim,170,171,-1,"Moderate, 1996",SMC01155_1996
SMC01155,median,5,SP_Tim,147,147,0,"Wet, 2005",SMC01155_2005
SMC01155,max,5,SP_Tim,176,176,0,"Wet, 1992",SMC01155_1992
SMC01155,mean,5,SP_Tim,NA,NA,-0.2,NA,NA
SMC01155,min,5,Wet_BFL_Dur,38,38,0,"Moderate, 1996",SMC01155_1996
SMC01155,median,5,Wet_BFL_Dur,60,60,0,"Wet, 1992",SMC01155_1992
SMC01155,max,5,Wet_BFL_Dur,32,27,5,"Wet, 2008",SMC01155_2008
SMC01155,mean,5,Wet_BFL_Dur,NA,NA,1.6,NA,NA
SMC01155,min,5,Wet_BFL_Mag_10,0,0,0,"Wet, 2008",SMC01155_2008
SMC01155,median,5,Wet_BFL_Mag_10,0.001,0.001,0,"Dry, 2004",SMC01155_2004
SMC01155,max,5,Wet_BFL_Mag_10,13.03655,12.441734,0.59,"Wet, 2005",SMC01155_2005
SMC01155,mean,5,Wet_BFL_Mag_10,NA,NA,0.126,NA,NA
SMC01155,min,5,Wet_BFL_Mag_50,0,3.913167,-3.91,"Wet, 2008",SMC01155_2008
SMC01155,median,5,Wet_BFL_Mag_50,89.84975,90.20208,-0.35,"Wet, 2005",SMC01155_2005
SMC01155,max,5,Wet_BFL_Mag_50,0.006041667,0.001,0.01,"Dry, 2004",SMC01155_2004
SMC01155,mean,5,Wet_BFL_Mag_50,NA,NA,-1.028,NA,NA
SMC01155,min,5,Wet_Tim,101,106,-5,"Wet, 2008",SMC01155_2008
SMC01155,median,5,Wet_Tim,132,133,-1,"Moderate, 1996",SMC01155_1996
SMC01155,max,5,Wet_Tim,116,116,0,"Wet, 1992",SMC01155_1992
SMC01155,mean,5,Wet_Tim,NA,NA,-1.8,NA,NA
SMC01155,min,1,FA_Dur,4,4,0,"Wet, 2005",SMC01155_2005
SMC01155,median,1,FA_Dur,4,4,0,"Wet, 2005",SMC01155_2005
SMC01155,max,1,FA_Dur,4,4,0,"Wet, 2005",SMC01155_2005
SMC01155,mean,1,FA_Dur,NA,NA,0,NA,NA
SMC01155,min,1,FA_Mag,49.84610326,49.83674325,0.01,"Wet, 2005",SMC01155_2005
SMC01155,median,1,FA_Mag,49.84610326,49.83674325,0.01,"Wet, 2005",SMC01155_2005
SMC01155,max,1,FA_Mag,49.84610326,49.83674325,0.01,"Wet, 2005",SMC01155_2005
SMC01155,mean,1,FA_Mag,NA,NA,0.01,NA,NA
SMC01155,min,1,FA_Tim,28,29,-1,"Wet, 2005",SMC01155_2005
SMC01155,median,1,FA_Tim,28,29,-1,"Wet, 2005",SMC01155_2005
SMC01155,max,1,FA_Tim,28,29,-1,"Wet, 2005",SMC01155_2005
SMC01155,mean,1,FA_Tim,NA,NA,-1,NA,NA
SMC01155,min,1,Peak_Dur_5,3,3,0,"Wet, 2005",SMC01155_2005
SMC01155,median,1,Peak_Dur_5,3,3,0,"Wet, 2005",SMC01155_2005
SMC01155,max,1,Peak_Dur_5,3,3,0,"Wet, 2005",SMC01155_2005
SMC01155,mean,1,Peak_Dur_5,NA,NA,0,NA,NA
SMC01155,min,1,Peak_Fre_5,2,2,0,"Wet, 2005",SMC01155_2005
SMC01155,median,1,Peak_Fre_5,2,2,0,"Wet, 2005",SMC01155_2005
SMC01155,max,1,Peak_Fre_5,2,2,0,"Wet, 2005",SMC01155_2005
SMC01155,mean,1,Peak_Fre_5,NA,NA,0,NA,NA
SMC01155,min,1,Peak_Tim_5,122,122,0,"Wet, 2005",SMC01155_2005
SMC01155,median,1,Peak_Tim_5,122,122,0,"Wet, 2005",SMC01155_2005
SMC01155,max,1,Peak_Tim_5,122,122,0,"Wet, 2005",SMC01155_2005
SMC01155,mean,1,Peak_Tim_5,NA,NA,0,NA,NA
SMC01155,NA,23,Peak_10,2053.863233,2049.9281,3.94,NA,SMC01155_NA
SMC01155,NA,23,Peak_2,64.91079167,64.92092,-0.01,NA,SMC01155_NA
SMC01155,NA,23,Peak_5,1366.605908,1357.4434,9.16,NA,SMC01155_NA
SMC01161,NA,23,Peak_10,450.3262583,443.7887134,6.54,NA,SMC01161_NA
SMC01161,NA,23,Peak_2,14.6585,11.79441667,2.86,NA,SMC01161_NA
SMC01161,NA,23,Peak_5,315.5352917,308.9268867,6.61,NA,SMC01161_NA
SMC01172,min,5,DS_Dur_WS,182,238,-56,"Moderate, 1994",SMC01172_1994
SMC01172,median,5,DS_Dur_WS,227,227,0,"Moderate, 1996",SMC01172_1996
SMC01172,max,5,DS_Dur_WS,246,245,1,"Moderate, 1991",SMC01172_1991
SMC01172,mean,5,DS_Dur_WS,NA,NA,-16.2,NA,NA
SMC01172,min,5,DS_Mag_50,0,0,0,"Wet, 1993",SMC01172_1993
SMC01172,median,5,DS_Mag_50,0,0,0,"Moderate, 1994",SMC01172_1994
SMC01172,max,5,DS_Mag_50,0.02,0,0.02,"Wet, 1992",SMC01172_1992
SMC01172,mean,5,DS_Mag_50,NA,NA,0.008,NA,NA
SMC01172,min,5,DS_Mag_90,0.462791667,0.368008333,0.09,"Moderate, 1996",SMC01172_1996
SMC01172,median,5,DS_Mag_90,0.73,0.381358333,0.35,"Wet, 1992",SMC01172_1992
SMC01172,max,5,DS_Mag_90,0.73,0.36,0.37,"Moderate, 1994",SMC01172_1994
SMC01172,mean,5,DS_Mag_90,NA,NA,0.26,NA,NA
SMC01172,min,5,DS_Tim,205,207,-2,"Wet, 1992",SMC01172_1992
SMC01172,median,5,DS_Tim,204,205,-1,"Wet, 1993",SMC01172_1993
SMC01172,max,5,DS_Tim,265,210,55,"Moderate, 1994",SMC01172_1994
SMC01172,mean,5,DS_Tim,NA,NA,10.2,NA,NA
SMC01172,min,5,Peak_Dur_2,26,51,-25,"Moderate, 1991",SMC01172_1991
SMC01172,median,5,Peak_Dur_2,42,56,-14,"Moderate, 1996",SMC01172_1996
SMC01172,max,5,Peak_Dur_2,83,82,1,"Wet, 1993",SMC01172_1993
SMC01172,mean,5,Peak_Dur_2,NA,NA,-11.6,NA,NA
SMC01172,min,5,Peak_Fre_2,2,2,0,"Moderate, 1991",SMC01172_1991
SMC01172,median,5,Peak_Fre_2,2,2,0,"Wet, 1992",SMC01172_1992
SMC01172,max,5,Peak_Fre_2,5,1,4,"Moderate, 1994",SMC01172_1994
SMC01172,mean,5,Peak_Fre_2,NA,NA,1.2,NA,NA
SMC01172,min,5,Peak_Tim_2,110.5,110.5,0,"Wet, 1992",SMC01172_1992
SMC01172,median,5,Peak_Tim_2,125,123,2,"Moderate, 1996",SMC01172_1996
SMC01172,max,5,Peak_Tim_2,142,123,19,"Moderate, 1994",SMC01172_1994
SMC01172,mean,5,Peak_Tim_2,NA,NA,6.8,NA,NA
SMC01172,min,5,SP_Dur,27,29,-2,"Wet, 1992",SMC01172_1992
SMC01172,median,5,SP_Dur,22,23,-1,"Wet, 1993",SMC01172_1993
SMC01172,max,5,SP_Dur,87,37,50,"Moderate, 1994",SMC01172_1994
SMC01172,mean,5,SP_Dur,NA,NA,9.2,NA,NA
SMC01172,min,5,SP_Mag,66.559625,66.664,-0.1,"Moderate, 1991",SMC01172_1991
SMC01172,median,5,SP_Mag,101.5913333,101.1970417,0.39,"Wet, 1992",SMC01172_1992
SMC01172,max,5,SP_Mag,5.369041667,3.7,1.67,"Moderate, 1994",SMC01172_1994
SMC01172,mean,5,SP_Mag,NA,NA,0.546,NA,NA
SMC01172,min,5,SP_ROC,0.263060079,0.8,-0.54,"Moderate, 1994",SMC01172_1994
SMC01172,median,5,SP_ROC,0.035731712,0.037645476,0,"Moderate, 1996",SMC01172_1996
SMC01172,max,5,SP_ROC,0.088857603,0.087271812,0,"Wet, 1992",SMC01172_1992
SMC01172,mean,5,SP_ROC,NA,NA,-0.108,NA,NA
SMC01172,min,5,SP_Tim,169,169,0,"Moderate, 1996",SMC01172_1996
SMC01172,median,5,SP_Tim,178,178,0,"Wet, 1992",SMC01172_1992
SMC01172,max,5,SP_Tim,178,173,5,"Moderate, 1994",SMC01172_1994
SMC01172,mean,5,SP_Tim,NA,NA,1,NA,NA
SMC01172,min,5,Wet_BFL_Dur,63,66,-3,"Moderate, 1996",SMC01172_1996
SMC01172,median,5,Wet_BFL_Dur,78,78,0,"Wet, 1992",SMC01172_1992
SMC01172,max,5,Wet_BFL_Dur,133,101,32,"Moderate, 1994",SMC01172_1994
SMC01172,mean,5,Wet_BFL_Dur,NA,NA,6,NA,NA
SMC01172,min,5,Wet_BFL_Mag_10,0.1358,0.27,-0.13,"Moderate, 1994",SMC01172_1994
SMC01172,median,5,Wet_BFL_Mag_10,3.755183333,3.564554167,0.19,"Wet, 1992",SMC01172_1992
SMC01172,max,5,Wet_BFL_Mag_10,3,2.8,0.2,"Moderate, 1996",SMC01172_1996
SMC01172,mean,5,Wet_BFL_Mag_10,NA,NA,0.11,NA,NA
SMC01172,min,5,Wet_BFL_Mag_50,12.25370834,12.4655625,-0.21,"Wet, 1993",SMC01172_1993
SMC01172,median,5,Wet_BFL_Mag_50,5,5,0,"Moderate, 1991",SMC01172_1991
SMC01172,max,5,Wet_BFL_Mag_50,3,2.8,0.2,"Moderate, 1994",SMC01172_1994
SMC01172,mean,5,Wet_BFL_Mag_50,NA,NA,3.81E-18,NA,NA
SMC01172,min,5,Wet_Tim,45,72,-27,"Moderate, 1994",SMC01172_1994
SMC01172,median,5,Wet_Tim,100,100,0,"Wet, 1992",SMC01172_1992
SMC01172,max,5,Wet_Tim,106,103,3,"Moderate, 1996",SMC01172_1996
SMC01172,mean,5,Wet_Tim,NA,NA,-5,NA,NA
SMC01172,min,2,Peak_Dur_10,1,1,0,"Wet, 1993",SMC01172_1993
SMC01172,median,2,Peak_Dur_10,1,1,0,"Wet, 1993",SMC01172_1993
SMC01172,max,2,Peak_Dur_10,2,2,0,"Wet, 1992",SMC01172_1992
SMC01172,mean,2,Peak_Dur_10,NA,NA,0,NA,NA
SMC01172,min,3,Peak_Dur_5,1,1,0,"Moderate, 1996",SMC01172_1996
SMC01172,median,3,Peak_Dur_5,2,2,0,"Wet, 1993",SMC01172_1993
SMC01172,max,3,Peak_Dur_5,5,5,0,"Wet, 1992",SMC01172_1992
SMC01172,mean,3,Peak_Dur_5,NA,NA,0,NA,NA
SMC01172,min,2,Peak_Fre_10,1,1,0,"Wet, 1993",SMC01172_1993
SMC01172,median,2,Peak_Fre_10,1,1,0,"Wet, 1993",SMC01172_1993
SMC01172,max,2,Peak_Fre_10,2,2,0,"Wet, 1992",SMC01172_1992
SMC01172,mean,2,Peak_Fre_10,NA,NA,0,NA,NA
SMC01172,min,3,Peak_Fre_5,1,1,0,"Moderate, 1996",SMC01172_1996
SMC01172,median,3,Peak_Fre_5,2,2,0,"Wet, 1993",SMC01172_1993
SMC01172,max,3,Peak_Fre_5,4,4,0,"Wet, 1992",SMC01172_1992
SMC01172,mean,3,Peak_Fre_5,NA,NA,0,NA,NA
SMC01172,min,2,Peak_Tim_10,109,109,0,"Wet, 1993",SMC01172_1993
SMC01172,median,2,Peak_Tim_10,109,109,0,"Wet, 1993",SMC01172_1993
SMC01172,max,2,Peak_Tim_10,133,133,0,"Wet, 1992",SMC01172_1992
SMC01172,mean,2,Peak_Tim_10,NA,NA,0,NA,NA
SMC01172,min,3,Peak_Tim_5,108,108,0,"Wet, 1993",SMC01172_1993
SMC01172,median,3,Peak_Tim_5,143,143,0,"Moderate, 1996",SMC01172_1996
SMC01172,max,3,Peak_Tim_5,154,154,0,"Wet, 1992",SMC01172_1992
SMC01172,mean,3,Peak_Tim_5,NA,NA,0,NA,NA
SMC01172,NA,23,Peak_10,155.1964583,153.2824583,1.91,NA,SMC01172_NA
SMC01172,NA,23,Peak_2,5.014041667,5,0.01,NA,SMC01172_NA
SMC01172,NA,23,Peak_5,89.26273333,88.31673333,0.95,NA,SMC01172_NA
SMC01196,min,1,DS_Tim,224,224,0,"Wet, 1995",SMC01196_1995
SMC01196,median,1,DS_Tim,224,224,0,"Wet, 1995",SMC01196_1995
SMC01196,max,1,DS_Tim,224,224,0,"Wet, 1995",SMC01196_1995
SMC01196,mean,1,DS_Tim,NA,NA,0,NA,NA
SMC01196,min,2,Peak_Dur_2,1,1,0,"Moderate, 1996",SMC01196_1996
SMC01196,median,2,Peak_Dur_2,NA,NA,1,NA,NA
SMC01196,max,2,Peak_Dur_2,210,208,2,"Wet, 1995",SMC01196_1995
SMC01196,mean,2,Peak_Dur_2,NA,NA,1,NA,NA
SMC01196,min,2,Peak_Fre_2,1,1,0,"Wet, 1995",SMC01196_1995
SMC01196,median,2,Peak_Fre_2,1,1,0,"Wet, 1995",SMC01196_1995
SMC01196,max,2,Peak_Fre_2,1,1,0,"Moderate, 1996",SMC01196_1996
SMC01196,mean,2,Peak_Fre_2,NA,NA,0,NA,NA
SMC01196,min,2,Peak_Tim_2,155,157,-2,"Wet, 1995",SMC01196_1995
SMC01196,median,2,Peak_Tim_2,NA,NA,-1,NA,NA
SMC01196,max,2,Peak_Tim_2,0,0,0,"Moderate, 1996",SMC01196_1996
SMC01196,mean,2,Peak_Tim_2,NA,NA,-1,NA,NA
SMC01196,min,1,SP_Dur,50,50,0,"Wet, 1995",SMC01196_1995
SMC01196,median,1,SP_Dur,50,50,0,"Wet, 1995",SMC01196_1995
SMC01196,max,1,SP_Dur,50,50,0,"Wet, 1995",SMC01196_1995
SMC01196,mean,1,SP_Dur,NA,NA,0,NA,NA
SMC01196,min,1,SP_Mag,4.135708333,4.147583333,-0.01,"Wet, 1995",SMC01196_1995
SMC01196,median,1,SP_Mag,4.135708333,4.147583333,-0.01,"Wet, 1995",SMC01196_1995
SMC01196,max,1,SP_Mag,4.135708333,4.147583333,-0.01,"Wet, 1995",SMC01196_1995
SMC01196,mean,1,SP_Mag,NA,NA,-0.01,NA,NA
SMC01196,min,1,SP_ROC,0.052986124,0.053225079,0,"Wet, 1995",SMC01196_1995
SMC01196,median,1,SP_ROC,0.052986124,0.053225079,0,"Wet, 1995",SMC01196_1995
SMC01196,max,1,SP_ROC,0.052986124,0.053225079,0,"Wet, 1995",SMC01196_1995
SMC01196,mean,1,SP_ROC,NA,NA,0,NA,NA
SMC01196,min,1,SP_Tim,174,174,0,"Wet, 1995",SMC01196_1995
SMC01196,median,1,SP_Tim,174,174,0,"Wet, 1995",SMC01196_1995
SMC01196,max,1,SP_Tim,174,174,0,"Wet, 1995",SMC01196_1995
SMC01196,mean,1,SP_Tim,NA,NA,0,NA,NA
SMC01196,min,1,Wet_BFL_Dur,29,42,-13,"Wet, 1995",SMC01196_1995
SMC01196,median,1,Wet_BFL_Dur,29,42,-13,"Wet, 1995",SMC01196_1995
SMC01196,max,1,Wet_BFL_Dur,29,42,-13,"Wet, 1995",SMC01196_1995
SMC01196,mean,1,Wet_BFL_Dur,NA,NA,-13,NA,NA
SMC01196,min,1,Wet_BFL_Mag_10,0.009,0.009,0,"Wet, 1995",SMC01196_1995
SMC01196,median,1,Wet_BFL_Mag_10,0.009,0.009,0,"Wet, 1995",SMC01196_1995
SMC01196,max,1,Wet_BFL_Mag_10,0.009,0.009,0,"Wet, 1995",SMC01196_1995
SMC01196,mean,1,Wet_BFL_Mag_10,NA,NA,0,NA,NA
SMC01196,min,1,Wet_BFL_Mag_50,0.298916667,0.009,0.29,"Wet, 1995",SMC01196_1995
SMC01196,median,1,Wet_BFL_Mag_50,0.298916667,0.009,0.29,"Wet, 1995",SMC01196_1995
SMC01196,max,1,Wet_BFL_Mag_50,0.298916667,0.009,0.29,"Wet, 1995",SMC01196_1995
SMC01196,mean,1,Wet_BFL_Mag_50,NA,NA,0.29,NA,NA
SMC01196,min,1,Wet_Tim,145,132,13,"Wet, 1995",SMC01196_1995
SMC01196,median,1,Wet_Tim,145,132,13,"Wet, 1995",SMC01196_1995
SMC01196,max,1,Wet_Tim,145,132,13,"Wet, 1995",SMC01196_1995
SMC01196,mean,1,Wet_Tim,NA,NA,13,NA,NA
SMC01196,NA,23,Peak_10,14.95384167,14.950182,0,NA,SMC01196_NA
SMC01196,NA,23,Peak_2,0.177,0.177666667,0,NA,SMC01196_NA
SMC01196,NA,23,Peak_5,7.942541667,7.9497832,-0.01,NA,SMC01196_NA
SMC01208,min,5,DS_Dur_WS,113,249,-136,"Wet, 2011",SMC01208_2011
SMC01208,median,5,DS_Dur_WS,187,194,-7,"Wet, 2005",SMC01208_2005
SMC01208,max,5,DS_Dur_WS,169,149,20,"Moderate, 1991",SMC01208_1991
SMC01208,mean,5,DS_Dur_WS,NA,NA,-43,NA,NA
SMC01208,min,5,DS_Mag_50,0.075520834,0.170916667,-0.1,"Moderate, 1997",SMC01208_1997
SMC01208,median,5,DS_Mag_50,1.124208333,0.9647917,0.16,"Wet, 2005",SMC01208_2005
SMC01208,max,5,DS_Mag_50,1.427208333,0.1569167,1.27,"Wet, 2011",SMC01208_2011
SMC01208,mean,5,DS_Mag_50,NA,NA,0.342,NA,NA
SMC01208,min,5,DS_Mag_90,0.7391875,90.78153333,-90.04,"Moderate, 1997",SMC01208_1997
SMC01208,median,5,DS_Mag_90,3.180416667,2.2627251,0.92,"Moderate, 2009",SMC01208_2009
SMC01208,max,5,DS_Mag_90,6.914758333,3.337858333,3.58,"Moderate, 1991",SMC01208_1991
SMC01208,mean,5,DS_Mag_90,NA,NA,-17.032,NA,NA
SMC01208,min,5,DS_Tim,265,293,-28,"Moderate, 1991",SMC01208_1991
SMC01208,median,5,DS_Tim,275,281,-6,"Wet, 2011",SMC01208_2011
SMC01208,max,5,DS_Tim,233,198,35,"Moderate, 1997",SMC01208_1997
SMC01208,mean,5,DS_Tim,NA,NA,-3.2,NA,NA
SMC01208,min,3,Peak_Dur_2,5,33,-28,"Wet, 2005",SMC01208_2005
SMC01208,median,3,Peak_Dur_2,1,1,0,"Moderate, 1991",SMC01208_1991
SMC01208,max,3,Peak_Dur_2,2,2,0,"Wet, 2011",SMC01208_2011
SMC01208,mean,3,Peak_Dur_2,NA,NA,-9.333333333,NA,NA
SMC01208,min,3,Peak_Fre_2,1,1,0,"Moderate, 1991",SMC01208_1991
SMC01208,median,3,Peak_Fre_2,1,1,0,"Moderate, 1991",SMC01208_1991
SMC01208,max,3,Peak_Fre_2,4,3,1,"Wet, 2005",SMC01208_2005
SMC01208,mean,3,Peak_Fre_2,NA,NA,0.333333333,NA,NA
SMC01208,min,3,Peak_Tim_2,150,150,0,"Moderate, 1991",SMC01208_1991
SMC01208,median,3,Peak_Tim_2,170,170,0,"Wet, 2011",SMC01208_2011
SMC01208,max,3,Peak_Tim_2,121.5,101,20.5,"Wet, 2005",SMC01208_2005
SMC01208,mean,3,Peak_Tim_2,NA,NA,6.833333333,NA,NA
SMC01208,min,5,SP_Dur,10,119,-109,"Moderate, 1997",SMC01208_1997
SMC01208,median,5,SP_Dur,77,111,-34,"Moderate, 2009",SMC01208_2009
SMC01208,max,5,SP_Dur,100,102,-2,"Wet, 2011",SMC01208_2011
SMC01208,mean,5,SP_Dur,NA,NA,-45.6,NA,NA
SMC01208,min,5,SP_Mag,544.35625,726.818,-182.46,"Wet, 2005",SMC01208_2005
SMC01208,median,5,SP_Mag,598.5535,171.4084167,427.15,"Moderate, 1997",SMC01208_1997
SMC01208,max,5,SP_Mag,2191.684125,289.4887,1902.2,"Wet, 2011",SMC01208_2011
SMC01208,mean,5,SP_Mag,NA,NA,536.444,NA,NA
SMC01208,min,5,SP_ROC,0.032341884,0.032342211,0,"Wet, 2005",SMC01208_2005
SMC01208,median,5,SP_ROC,0.032341955,0.032342201,0,"Moderate, 1991",SMC01208_1991
SMC01208,max,5,SP_ROC,0.032344061,0.032342235,0,"Moderate, 1997",SMC01208_1997
SMC01208,mean,5,SP_ROC,NA,NA,0,NA,NA
SMC01208,min,5,SP_Tim,175,179,-4,"Wet, 2011",SMC01208_2011
SMC01208,median,5,SP_Tim,158,146,12,"Moderate, 2009",SMC01208_2009
SMC01208,max,5,SP_Tim,223,79,144,"Moderate, 1997",SMC01208_1997
SMC01208,mean,5,SP_Tim,NA,NA,42.4,NA,NA
SMC01208,min,5,Wet_BFL_Dur,49,49,0,"Moderate, 1991",SMC01208_1991
SMC01208,median,5,Wet_BFL_Dur,147,119,28,"Wet, 2005",SMC01208_2005
SMC01208,max,5,Wet_BFL_Dur,184,22,162,"Moderate, 1997",SMC01208_1997
SMC01208,mean,5,Wet_BFL_Dur,NA,NA,56.2,NA,NA
SMC01208,min,5,Wet_BFL_Mag_10,0.034079167,4.2388,-4.2,"Wet, 2011",SMC01208_2011
SMC01208,median,5,Wet_BFL_Mag_10,0,0,0,"Moderate, 1991",SMC01208_1991
SMC01208,max,5,Wet_BFL_Mag_10,0.024779167,0.014033333,0.01,"Moderate, 1997",SMC01208_1997
SMC01208,mean,5,Wet_BFL_Mag_10,NA,NA,-1.446,NA,NA
SMC01208,min,5,Wet_BFL_Mag_50,0.064729167,57.95617,-57.89,"Moderate, 2009",SMC01208_2009
SMC01208,median,5,Wet_BFL_Mag_50,79.80639584,91.282875,-11.48,"Wet, 2011",SMC01208_2011
SMC01208,max,5,Wet_BFL_Mag_50,216.4372917,136.6093,79.83,"Wet, 2005",SMC01208_2005
SMC01208,mean,5,Wet_BFL_Mag_50,NA,NA,0.472,NA,NA
